Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO
18-03-2020 13:00;94;59;5,2;23,5;28,7;0;0,79;54,4
18-03-2020 14:00;91;67;5;16,2;21,2;0;0,7;45,7
18-03-2020 15:00;69;56;5,6;17,5;23,1;0;0,73;41,4
18-03-2020 16:00;70;51;4,6;16,7;21,3;0;0,72;44
18-03-2020 17:00;67;51;5,7;23,7;29,4;0;0,86;39,4
18-03-2020 18:00;73;65;5,4;29,9;35,3;0;0,99;30,1
18-03-2020 19:00;85;60;6,8;34,5;41,3;0;1,05;22,2
18-03-2020 20:00;66;59;5,9;30,3;36,3;0;0,97;22,9
18-03-2020 21:00;80;60;2,6;22;24,7;0;0,88;28,2
18-03-2020 22:00;65;53;2;18,7;20,8;0;0,8;30,3
18-03-2020 23:00;0;25;1,8;22,2;24;0;0,76;24,4
18-03-2020 24:00;0;42;0,9;11,4;12,3;0;0,68;27,8
19-03-2020 01:00;0;57;1,7;16,6;18,3;0;0,71;20,9
19-03-2020 02:00;0;52;1,6;17,2;18,8;0;0,71;19,7
19-03-2020 03:00;0;52;1;15,4;16,4;0;0,64;22,5
19-03-2020 04:00;0;62;2,2;19,9;22,1;0;0,68;15
19-03-2020 05:00;0;59;4,7;24,9;29,6;0;0,71;12,2
19-03-2020 06:00;0;65;13,9;36,6;50,5;0;0,92;4,2
19-03-2020 07:00;0;66;25;38,4;63,3;0;1,18;4,5
19-03-2020 08:00;0;74;30,5;36,7;67,3;0;1,29;10,5
19-03-2020 09:00;0;69;0;0;0;0;1,23;19,6
19-03-2020 10:00;0;73;0;0;0;0;0;0
19-03-2020 11:00;68;59;9,4;20,7;30,1;0;0,63;39,1
19-03-2020 12:00;73;45;8,1;17,2;25,3;0;0,57;45,1
19-03-2020 13:00;68;57;8;22,5;30,6;0;0,6;48,7
19-03-2020 14:00;86;61;9,1;15,6;24,7;0;0,54;41
19-03-2020 15:00;74;44;10,5;14,1;24,5;0;0,52;36,8
19-03-2020 16:00;72;41;11,1;15,7;26,7;0;0,52;33,9
19-03-2020 17:00;69;48;10,3;17,7;28;0;0,59;31,8
19-03-2020 18:00;70;43;11,5;31,8;43,3;0;0,85;24,5
19-03-2020 19:00;100;65;7,1;30,6;37,7;0;0,77;24,9
19-03-2020 20:00;91;59;8,7;28;36,6;0;0,8;22,2
19-03-2020 21:00;82;67;9,4;21,2;30,5;0;0,68;24,3
19-03-2020 22:00;62;48;10,3;21,7;32;0;0,63;21
19-03-2020 23:00;59;52;6,8;19,2;26;0;0,57;21,1
19-03-2020 24:00;53;51;5,9;14,1;20;0;0,49;24,7
20-03-2020 01:00;59;55;5,4;17,7;23,1;0;0,5;20,9
20-03-2020 02:00;61;42;5,5;15,8;21,2;0;0,48;19,3
20-03-2020 03:00;66;47;5,2;11,4;16,6;0;0,44;21,6
20-03-2020 04:00;0;65;5,9;21,7;27,5;0;0,52;11
20-03-2020 05:00;78;64;6,9;21,2;28,1;0;0,49;12,3
20-03-2020 06:00;78;52;7,2;24,4;31,6;0;0,54;8,3
20-03-2020 07:00;77;71;6,9;16;22,9;0;0,49;16
20-03-2020 08:00;57;48;9,3;18,9;28,3;0;0,54;15,4
20-03-2020 09:00;46;44;10,8;20,2;30,9;0;0,54;16,4
20-03-2020 10:00;53;45;9,7;13,4;23,2;0;0,48;23,6
20-03-2020 11:00;52;45;7,2;7,5;14,7;0;0,4;37,3
20-03-2020 12:00;42;42;7,5;11,9;19,4;0;0,41;30,8
20-03-2020 13:00;61;45;7,4;9,3;16,7;0;0,43;30,5
20-03-2020 14:00;36;34;7,4;9,1;16,6;0;0,46;31,4
20-03-2020 15:00;44;44;7,3;7,8;15,1;0;0,42;33,4
20-03-2020 16:00;55;46;7;6,9;13,9;0;0,38;31,9
20-03-2020 17:00;44;44;6,9;8,6;15,5;0;0,37;28,9
20-03-2020 18:00;44;38;7,3;12,2;19,6;0;0,38;23,8
20-03-2020 19:00;35;25;6,8;15,7;22,5;0;0,42;20,6
20-03-2020 20:00;44;37;5,3;9,4;14,7;0;0,34;23,5
20-03-2020 21:00;30;26;6,4;17;23,4;0;0,39;17,4
20-03-2020 22:00;29;28;6,3;14,9;21,3;0;0,36;18,4
20-03-2020 23:00;24;23;5,9;12,6;18,5;0;0,33;21,4
20-03-2020 24:00;35;24;5,5;8,7;14,3;0;0,33;28
21-03-2020 01:00;38;32;5;12,5;17,5;0;0,37;25,9
21-03-2020 02:00;41;37;5,1;10,3;15,5;0;0,36;29,1
21-03-2020 03:00;48;29;5,1;8,6;13,7;0;0,36;30,7
21-03-2020 04:00;47;47;5,4;10,1;15,5;0;0,37;29,8
21-03-2020 05:00;47;42;5,2;10,9;16,1;0;0,4;29,1
21-03-2020 06:00;51;34;5,7;13,8;19,5;0;0,46;28
21-03-2020 07:00;46;0;6,5;20;26,5;0;0,52;23,2
21-03-2020 08:00;48;40;6,7;11;17,7;0;0,43;31,3
21-03-2020 09:00;38;38;7,1;8,7;15,8;0;0,37;33,5
21-03-2020 10:00;39;35;6,8;5,8;12,5;0;0,27;31,4
21-03-2020 11:00;22;22;6,2;4;10,2;0;0,21;32,4
21-03-2020 12:00;25;21;6,6;4,6;11,2;0;0,25;33
21-03-2020 13:00;25;25;6,6;4,8;11,5;0;0,28;31,9
21-03-2020 14:00;14;11;6,2;3,9;10,1;0;0,27;32,3
21-03-2020 15:00;16;16;6,4;4,9;11,3;0;0,3;31,7
21-03-2020 16:00;0;22;6,2;5,2;11,4;0;0,3;31,1
21-03-2020 17:00;19;16;5,9;5,5;11,4;0;0,28;30,6
21-03-2020 18:00;22;22;6;8,5;14,5;0;0,3;27,3
21-03-2020 19:00;24;22;6,3;10,2;16,4;0;0,32;24
21-03-2020 20:00;38;26;5,9;15,5;21,4;0;0,36;19,5
21-03-2020 21:00;32;24;5,6;12,8;18,3;0;0,39;20,8
21-03-2020 22:00;34;17;5,9;16,4;22,3;0;0,39;16,1
21-03-2020 23:00;30;24;5,9;20,9;26,8;0;0,39;11,2
21-03-2020 24:00;0;41;5,5;16;21,5;0;0,37;13,7
22-03-2020 01:00;31;15;4,9;10;14,8;0;0,34;18,1
22-03-2020 02:00;32;28;5,7;15;20,7;0;0,38;10,3
22-03-2020 03:00;37;37;6,3;17,3;23,6;0;0,39;6,4
22-03-2020 04:00;40;40;5,8;16,1;21,9;0;0,39;4,7
22-03-2020 05:00;39;28;8,4;18,8;27,2;0;0,42;2,1
22-03-2020 06:00;34;0;8,1;16,3;24,4;0;0,42;2,1
22-03-2020 07:00;32;24;7,9;12;19,9;0;0,38;6,8
22-03-2020 08:00;37;37;12,9;11,9;24,8;0;0,46;11
22-03-2020 09:00;42;28;10,5;8,4;18,9;0;0,36;19
22-03-2020 10:00;36;36;8,1;6,4;14,5;0;0,26;26,3
22-03-2020 11:00;27;24;6,9;5,9;12,8;0;0,23;32,9
22-03-2020 12:00;22;22;6,3;5,7;12,1;0;0,21;36,9
22-03-2020 13:00;25;13;6,3;4;10,2;0;0,19;30,3
22-03-2020 14:00;16;16;6,4;3,5;10;0;0,2;27,2
22-03-2020 15:00;22;13;6,1;3,5;9,6;0;0,22;27,3
22-03-2020 16:00;17;12;5,9;3,4;9,2;0;0,23;27,5
22-03-2020 17:00;21;11;6,4;4,2;10,5;0;0,23;27,6
22-03-2020 18:00;24;20;6,5;5,9;12,4;0;0,26;26,4
22-03-2020 19:00;25;18;8;11,3;19,3;0;0,29;23,3
22-03-2020 20:00;22;22;5,4;8,2;13,6;0;0,29;25,1
22-03-2020 21:00;25;25;5,5;10,4;15,9;0;0,33;23,1
22-03-2020 22:00;29;19;5,4;13,2;18,6;0;0,36;20,5
22-03-2020 23:00;36;36;5,4;14,8;20,3;0;0,35;19
22-03-2020 24:00;34;32;5,4;18,7;24;0;0,38;13,7
23-03-2020 01:00;43;29;5,5;14,6;20;0;0,35;16,3
23-03-2020 02:00;47;44;5,8;12,6;18,4;0;0,35;16,7
23-03-2020 03:00;50;44;5,8;11,6;17,4;0;0,36;15,8
23-03-2020 04:00;49;48;5,2;9,5;14,7;0;0,34;18,3
23-03-2020 05:00;54;38;5;6,5;11,5;0;0,34;21,8
23-03-2020 06:00;55;47;5,8;10,8;16,7;0;0,42;17,3
23-03-2020 07:00;52;52;6,6;13;19,6;0;0,46;16,5
23-03-2020 08:00;50;48;8,7;11,5;20,2;0;0,45;18,9
23-03-2020 09:00;53;48;8;8,9;16,9;0;0,41;24,8
23-03-2020 10:00;49;49;7,1;7,7;14,8;0;0,37;30,7
23-03-2020 11:00;51;42;6,7;7,3;13,9;0;0,36;35,6
23-03-2020 12:00;0;45;6,4;7,6;14;0;0,36;39,3
23-03-2020 13:00;42;38;7,4;12;19,4;0;0,41;30,4
23-03-2020 14:00;56;43;5,4;6,3;11,7;0;0,35;37,6
23-03-2020 15:00;39;37;6,2;8,2;14,3;0;0,39;35,1
23-03-2020 16:00;44;41;6,3;9,9;16,2;0;0,39;34,6
23-03-2020 17:00;45;43;6;8,7;14,7;0;0,38;32,6
23-03-2020 18:00;50;39;6,1;7,2;13,3;0;0,41;31,6
23-03-2020 19:00;49;37;5,9;9,5;15,3;0;0,42;28
23-03-2020 20:00;49;43;5,3;12,2;17,5;0;0,43;24,9
23-03-2020 21:00;47;44;5;14,9;19,9;0;0,48;21,3
23-03-2020 22:00;52;45;5,5;16,2;21,7;0;0,48;21,2
23-03-2020 23:00;49;47;4,9;8,5;13,4;0;0,39;26,6
23-03-2020 24:00;51;41;5,3;10,8;16,1;0;0,4;26,2
24-03-2020 01:00;46;43;5;6,4;11,5;0;0,37;28,3
24-03-2020 02:00;49;42;5,3;6,5;11,8;0;0,39;28
24-03-2020 03:00;49;36;5;8,5;13,5;0;0,41;24,7
24-03-2020 04:00;46;45;5,2;8,9;14,1;0;0,41;22,1
24-03-2020 05:00;0;53;5,5;10,1;15,6;0;0,4;22,5
24-03-2020 06:00;54;54;6,1;15,2;21,4;0;0,46;19,5
24-03-2020 07:00;44;37;11;23,1;34,1;0;0,67;13,4
24-03-2020 08:00;59;59;9,7;17,1;26,8;0;0,56;20,9
24-03-2020 09:00;53;50;10;14,5;24,5;0;0,53;25,2
24-03-2020 10:00;42;42;11,9;16,5;28,4;0;0,55;29,2
24-03-2020 11:00;0;42;8;11,2;19,2;0;0,44;34,7
24-03-2020 12:00;0;25;8,8;15,8;24,5;0;0,5;28,2
24-03-2020 13:00;0;37;11,9;21,3;33,3;0;0,6;24,6
24-03-2020 14:00;0;41;6,9;14,7;21,6;0;0,56;37,8
24-03-2020 15:00;0;39;8,1;18,4;26,5;0;0,58;29,2
24-03-2020 16:00;46;46;10,1;24,1;34,1;0;0,61;22,1
24-03-2020 17:00;41;41;8;24,8;32,8;0;0,61;19,3
24-03-2020 18:00;49;39;9;27,9;36,9;0;0,7;14,9
24-03-2020 19:00;44;36;12;38,4;50,4;0;0,86;6,4
24-03-2020 20:00;51;38;10,7;35,7;46,4;0;0,75;7,7
24-03-2020 21:00;48;42;8,2;31,7;39,9;0;0,69;10
24-03-2020 22:00;57;45;6,5;23,5;30;0;0,59;14,5
24-03-2020 23:00;53;41;9,1;34,3;43,4;0;0,75;4,8
24-03-2020 24:00;58;49;9;33,6;42,7;0;0,67;3,4
25-03-2020 01:00;44;42;5,7;24,5;30,2;0;0,58;10,5
25-03-2020 02:00;45;45;5,7;11,2;17;0;0,41;18,2
25-03-2020 03:00;32;20;6,2;13,1;19,4;0;0,44;12,5
25-03-2020 04:00;32;0;6,1;13,4;19,5;0;0,43;12,1
25-03-2020 05:00;37;28;8;22,3;30,2;0;0,52;3,3
25-03-2020 06:00;42;30;8,4;18,9;27,4;0;0,52;6,8
25-03-2020 07:00;43;35;48,1;39,2;87,3;0;1,21;6,4
25-03-2020 08:00;58;58;29,9;25,6;55,4;0;0,88;9,7
25-03-2020 09:00;54;47;13,9;16,1;30;0;0,58;23,9
25-03-2020 10:00;36;36;7;5,9;12,9;0;0,37;33,3
25-03-2020 11:00;27;23;6,2;4,9;11,1;0;0,37;36,5
25-03-2020 12:00;27;16;6,5;6,8;13,4;0;0,4;37,9
25-03-2020 13:00;21;21;6,4;5,1;11,5;0;0,39;35,8
25-03-2020 14:00;23;18;7;6,5;13,5;0;0,4;30,7
25-03-2020 15:00;32;20;6,1;7,1;13,3;0;0,41;29,7
25-03-2020 16:00;25;25;7,1;16,4;23,5;0;0,53;24,4
25-03-2020 17:00;26;26;9,3;23,2;32,5;0;0,67;17,2
25-03-2020 18:00;30;28;9,8;31,4;41,2;0;0,74;11,4
25-03-2020 19:00;26;23;7;28,5;35,6;0;0,74;11,6
25-03-2020 20:00;29;28;8,2;29,4;37,6;0;0,72;12,4
25-03-2020 21:00;45;38;6,7;24,7;31,4;0;0,67;17,6
25-03-2020 22:00;46;38;6;23,9;30;0;0,62;19,2
25-03-2020 23:00;47;43;5,8;15,7;21,5;0;0,54;21,3
25-03-2020 24:00;47;41;5,6;11,2;16,8;0;0,42;18,9
26-03-2020 01:00;35;35;5,4;13,4;18,8;0;0,42;15,3
26-03-2020 02:00;33;21;5,3;11,6;17;0;0,39;17,1
26-03-2020 03:00;37;37;6;10,9;16,9;0;0,4;14,8
26-03-2020 04:00;30;28;5,4;11;16,3;0;0,4;13,5
26-03-2020 05:00;36;25;5,6;9,9;15,5;0;0,39;14,4
26-03-2020 06:00;39;39;7;15,9;23;0;0,46;8,9
26-03-2020 07:00;41;39;14,8;24,2;39;0;0,71;5,5
26-03-2020 08:00;41;41;12,9;16,6;29,5;0;0,6;17,4
26-03-2020 09:00;33;24;6,9;5,8;12,7;0;0,39;29,9
26-03-2020 10:00;18;18;6,1;4,8;10,9;0;0,35;36
26-03-2020 11:00;16;16;6,3;5,8;12;0;0,38;43,3
26-03-2020 12:00;17;13;6,1;5,7;11,8;0;0,37;48,1
26-03-2020 13:00;24;24;6,8;7,8;14,7;0;0,41;43,1
26-03-2020 14:00;46;38;7,2;8,6;15,8;0;0,46;41,9
26-03-2020 15:00;51;45;6,5;8;14,5;0;0,5;37
26-03-2020 16:00;57;51;6,1;6,7;12,8;0;0,42;34,6
26-03-2020 17:00;38;36;6;6,4;12,4;0;0,34;32,3
26-03-2020 18:00;19;18;5,7;10,2;15,8;0;0,38;30,5
26-03-2020 19:00;20;20;5,8;11,1;16,9;0;0,39;26,5
26-03-2020 20:00;0;24;5,4;16,3;21,7;0;0,49;19,7
26-03-2020 21:00;0;28;5,5;18,5;24;0;0,56;14,7
26-03-2020 22:00;33;22;5,6;16,3;21,9;0;0,51;14,3
26-03-2020 23:00;30;24;6,3;20,1;26,3;0;0,55;9,2
26-03-2020 24:00;33;33;5,6;18,5;24,2;0;0,52;8,8
27-03-2020 01:00;35;17;5,6;20,7;26,3;0;0,5;6,5
27-03-2020 02:00;39;39;5,5;14,6;20,2;0;0,43;10,7
27-03-2020 03:00;0;38;5,4;11,7;17,1;0;0,41;11,5
27-03-2020 04:00;39;19;5,3;11,2;16,5;0;0,41;10,1
27-03-2020 05:00;33;32;6;14,1;20,2;0;0,43;7,8
27-03-2020 06:00;36;36;8,7;18,2;26,9;0;0,49;5,6
27-03-2020 07:00;48;48;12,6;16,9;29,5;0;0,59;5,7
27-03-2020 08:00;40;40;17,4;15,4;32,8;0;0,61;11,7
27-03-2020 09:00;0;44;11,5;11,3;22,9;0;0,54;21
27-03-2020 10:00;0;37;8,8;8,5;17,3;0;0,42;27,7
27-03-2020 11:00;0;31;6;4;10;0;0,34;31,6
27-03-2020 12:00;0;20;5,9;4,8;10,7;0;0,37;37
27-03-2020 13:00;0;0;5,7;7,3;13;0;0;0
27-03-2020 14:00;0;31;0;0;0;0;0,5;40,6
27-03-2020 15:00;61;39;1,8;6,9;8,6;0;0,53;39
27-03-2020 16:00;52;36;1,7;8,7;10,5;0;0,59;34,5
27-03-2020 17:00;68;35;1,8;9,6;11,4;0;0,61;31,9
27-03-2020 18:00;63;43;1,3;9,9;11,2;0;0,61;30,1
27-03-2020 19:00;53;42;1;10,8;11,9;0;0,64;28,2
27-03-2020 20:00;57;46;1,5;9,7;11,2;0;0,61;28,5
27-03-2020 21:00;62;39;1;7,9;8,9;0;0,59;29,2
27-03-2020 22:00;42;40;1,3;7,3;8,6;0;0,58;28,9
27-03-2020 23:00;55;38;0,7;7,5;8,1;0;0,58;24,4
27-03-2020 24:00;52;40;0,4;8,7;9;0;0,6;22,5
28-03-2020 01:00;52;38;0,7;8,2;8,9;0;0,61;21,6
28-03-2020 02:00;49;39;0,5;7,6;8,2;0;0,6;22,1
28-03-2020 03:00;38;37;1;5,9;6,9;0;0,55;24,9
28-03-2020 04:00;48;34;1,5;3,7;5,2;0;0,51;26
28-03-2020 05:00;0;33;0,4;2,8;3,3;0;0,49;31
28-03-2020 06:00;34;29;1,5;5,3;6,8;0;0,51;28,5
28-03-2020 07:00;0;27;1,1;9,4;10,5;0;0,55;25,8
28-03-2020 08:00;30;20;2,3;12,6;14,9;0;0,63;23,6
28-03-2020 09:00;0;28;3,5;14,2;17,7;0;0,66;22,2
28-03-2020 10:00;45;31;4,2;11,1;15,3;0;0,63;30,4
28-03-2020 11:00;45;29;2;6;8;0;0,57;42,9
28-03-2020 12:00;42;35;1,4;4,2;5,7;0;0,58;43,3
28-03-2020 13:00;46;39;1,1;3,6;4,7;0;0,57;45,4
28-03-2020 14:00;49;29;1,3;7,4;8,7;0;0,61;51,5
28-03-2020 15:00;54;41;1,4;6,6;8,1;0;0,6;43,3
28-03-2020 16:00;49;39;1,4;5,2;6,6;0;0,56;39,9
28-03-2020 17:00;42;34;1,7;9,2;11;0;0,62;38
28-03-2020 18:00;49;37;1;7,8;8,8;0;0,61;34,5
28-03-2020 19:00;49;41;1,7;11,9;13,7;0;0,63;30,2
28-03-2020 20:00;50;38;1;11,1;12,1;0;0,63;29,8
28-03-2020 21:00;48;41;0,7;8,7;9,4;0;0,62;30,3
28-03-2020 22:00;49;47;0,8;5,7;6,5;0;0,58;31,1
28-03-2020 23:00;71;53;1,2;5,8;7;0;0,57;28,6
28-03-2020 24:00;58;55;0,6;8,7;9,3;0;0,58;24,6
29-03-2020 01:00;59;52;0,9;7,3;8,2;0;0,57;25,5
29-03-2020 02:00;68;49;0,6;9,6;10,2;0;0,6;21,1
29-03-2020 03:00;77;64;0,4;10,1;10,5;0;0,6;17,7
29-03-2020 04:00;71;61;0,1;3,2;3,3;0;0,52;28,1
29-03-2020 05:00;58;48;0,4;2,6;3;0;0,51;29,5
29-03-2020 06:00;49;42;0;2;1,9;0;0,52;33,7
29-03-2020 07:00;61;45;1;5,3;6,3;0;0,57;30,7
29-03-2020 08:00;55;47;2,1;8,1;10,2;0;0,64;31,6
29-03-2020 09:00;63;49;2,4;7,2;9,6;0;0,6;38
29-03-2020 10:00;65;50;1,2;3,1;4,2;0;0,48;41,3
29-03-2020 11:00;65;40;0,8;2,2;3;0;0,48;40,1
29-03-2020 12:00;57;38;0,7;2,3;3;0;0,47;38,7
29-03-2020 13:00;50;42;0,8;1,6;2,4;0;0,45;37,5
29-03-2020 14:00;40;23;0,4;1,3;1,8;0;0,43;37
29-03-2020 15:00;30;27;0,5;2,1;2,6;0;0,43;35,2
29-03-2020 16:00;32;27;0,5;2,1;2,6;0;0,43;34,8
29-03-2020 17:00;33;25;1,6;5,7;7,3;0;0,56;33,5
29-03-2020 18:00;51;38;1,3;7,1;8,4;0;0,57;31
29-03-2020 19:00;51;36;0,6;9,8;10,4;0;0,6;27,6
29-03-2020 20:00;48;38;0,6;9,5;10,2;0;0,58;27
29-03-2020 21:00;43;36;0,6;4,3;4,9;0;0,55;35,1
29-03-2020 22:00;59;47;0,4;3,6;4;0;0,52;35,6
29-03-2020 23:00;55;38;0,7;5,4;6;0;0,52;32,4
29-03-2020 24:00;38;38;0,4;2,2;2,5;0;0,5;35,8
30-03-2020 01:00;60;36;0,4;2,3;2,7;0;0,52;38,9
30-03-2020 02:00;55;43;0,4;1,4;1,7;0;0,52;39,8
30-03-2020 03:00;55;46;0,1;1,5;1,6;0;0,52;38,9
30-03-2020 04:00;62;47;0,5;2,1;2,5;0;0,52;39,2
30-03-2020 05:00;53;39;0,2;2,4;2,6;0;0,56;42,6
30-03-2020 06:00;56;47;0,9;9,6;10,5;0;0,64;33,9
30-03-2020 07:00;70;56;2,4;22,5;24,9;0;0,85;21,9
30-03-2020 08:00;87;67;3,7;14,7;18,3;0;0,75;30
30-03-2020 09:00;77;71;2,4;5,6;8;0;0,63;38,5
30-03-2020 10:00;59;54;2,1;5,4;7,5;0;0,64;38,4
30-03-2020 11:00;75;59;1,5;5,8;7,3;0;0,64;36,4
30-03-2020 12:00;69;61;1,4;6,2;7,6;0;0,61;33,4
30-03-2020 13:00;54;43;2,3;5,7;8;0;0,58;32,4
30-03-2020 14:00;47;31;1,4;3,4;4,8;0;0,51;32,1
30-03-2020 15:00;33;23;1,5;3,3;4,8;0;0,51;31,6
30-03-2020 16:00;32;27;1,1;2,9;4;0;0,49;30
30-03-2020 17:00;32;25;2,3;5;7,4;0;0,52;27,7
30-03-2020 18:00;31;25;1,7;6,1;7,8;0;0,54;27,2
30-03-2020 19:00;40;35;0,7;5,5;6,2;0;0,53;28,2
30-03-2020 20:00;40;29;0,7;4,8;5,5;0;0,51;27,5
30-03-2020 21:00;36;26;0,8;5,1;5,9;0;0,52;25,2
30-03-2020 22:00;35;27;0,8;4;4,7;0;0,49;25,3
30-03-2020 23:00;30;30;0,5;4,4;4,9;0;0,49;24,3
30-03-2020 24:00;45;31;0,4;2,7;3;0;0,46;25
31-03-2020 01:00;30;30;0,5;1,9;2,4;0;0,45;25
31-03-2020 02:00;43;26;0,3;2,3;2,6;0;0,46;21,7
31-03-2020 03:00;26;26;0,1;4,2;4,3;0;0,47;20,3
31-03-2020 04:00;30;27;1,1;5,7;6,8;0;0,49;18,2
31-03-2020 05:00;34;29;1,2;10,9;12,1;0;0,53;13
31-03-2020 06:00;40;29;11,5;22;33,6;0;0,7;3,8
31-03-2020 07:00;50;39;13,4;23;36,4;0;0,81;4,1
31-03-2020 08:00;49;36;13,4;19,8;33,1;0;0,83;8,2
31-03-2020 09:00;55;35;4,6;8,1;12,7;0;0,57;19,9
31-03-2020 10:00;21;8;2,6;4,8;7,3;0;0,48;22,7
31-03-2020 11:00;14;7;3;5,7;8,7;0;0,48;23
31-03-2020 12:00;12;6;2,9;4,1;7;0;0,45;23,4
31-03-2020 13:00;17;8;3,1;3,9;7;0;0,44;24,3
31-03-2020 14:00;8;8;2,8;3,6;6,4;0;0,43;24,8
31-03-2020 15:00;8;5;2;3,6;5,7;0;0,45;23,9
31-03-2020 16:00;12;3;2;2,5;4,5;0;0,41;21,1
31-03-2020 17:00;11;2;2;2,3;4,3;0;0,37;18,1
31-03-2020 18:00;10;4;1,8;3;4,8;0;0,37;16,4
31-03-2020 19:00;9;5;1,8;5,8;7,6;0;0,4;13,8
31-03-2020 20:00;11;5;1,9;5,6;7,5;0;0,4;14,1
31-03-2020 21:00;12;8;1,5;6,6;8,2;0;0,45;13,1
31-03-2020 22:00;19;10;1,8;5,2;7,1;0;0,41;13,2
31-03-2020 23:00;17;10;1,2;8,8;10;0;0,44;9,8
31-03-2020 24:00;9;9;3,9;17,2;21,1;0;0,54;3,8
01-04-2020 01:00;32;15;2,4;16,4;18,8;0;0,5;4,6
01-04-2020 02:00;29;15;1,8;16,2;18;0;0,48;4,5
01-04-2020 03:00;30;18;1,8;14,5;16,4;0;0,5;4
01-04-2020 04:00;25;18;2,7;13,9;16,7;0;0,5;5,7
01-04-2020 05:00;28;21;3,3;15,6;18,9;0;0,52;6,6
01-04-2020 06:00;32;25;7,3;17,8;25,1;0;0,57;1,9
01-04-2020 07:00;45;21;23,5;19,2;42,7;0;0,78;2,2
01-04-2020 08:00;32;24;21,2;20,5;41,6;0;0,77;4,8
01-04-2020 09:00;33;24;13,4;14,5;27,9;0;0,63;12,4
01-04-2020 10:00;28;20;7,6;12,2;19,8;0;0,53;19,3
01-04-2020 11:00;25;12;4;7,9;11,9;0;0,49;18,8
01-04-2020 12:00;19;10;8,5;8,9;17,4;0;0;19,1
01-04-2020 13:00;10;0;0;0;0;0;0,61;0
01-04-2020 14:00;19;9;0;0;0;0;0,66;18,8
01-04-2020 15:00;18;9;7,7;17;24,7;0;0,64;21,3
01-04-2020 16:00;13;11;4,9;12,4;17,3;0;0,58;28,2
01-04-2020 17:00;16;10;2,7;14,4;17,1;0;0,61;28,2
01-04-2020 18:00;12;8;3,3;21,6;24,9;0;0,71;19,8
01-04-2020 19:00;20;13;6;24,9;30,9;0;0,77;8,1
01-04-2020 20:00;34;10;5,5;25,9;31,4;0;0,73;5,6
01-04-2020 21:00;18;10;5;23;28;0;0,66;7,6
01-04-2020 22:00;13;12;3,5;19,1;22,6;0;0,63;8,8
01-04-2020 23:00;30;11;4,1;15;19,1;0;0,53;11,5
01-04-2020 24:00;23;7;1,3;12,2;13,5;0;0,48;11,7
02-04-2020 01:00;18;11;1,2;11,4;12,6;0;0,46;11,8
02-04-2020 02:00;17;10;1;7,3;8,3;0;0,42;14,6
02-04-2020 03:00;18;10;1;5,3;6,3;0;0,42;16,7
02-04-2020 04:00;7;7;1;4;5;0;0,4;17
02-04-2020 05:00;6;6;1,7;7,1;8,7;0;0,42;15,1
02-04-2020 06:00;5;4;2,1;13,1;15,3;0;0,51;13,3
02-04-2020 07:00;6;6;5,4;20,9;26,4;0;0,71;10
02-04-2020 08:00;20;5;14,8;22,2;36,9;0;0,8;11,2
02-04-2020 09:00;14;5;4,8;6,6;11,4;0;0,49;23,9
02-04-2020 10:00;6;4;5,1;7,7;12,8;0;0,46;24
02-04-2020 11:00;5;4;1,7;1,9;3,6;0;0,34;26,8
02-04-2020 12:00;10;2;2,2;2,2;4,4;0;0,39;26,1
02-04-2020 13:00;6;0;2,1;2,2;4,3;0;0,4;26,5
02-04-2020 14:00;6;0;2,1;3,1;5,3;0;0,41;25,9
02-04-2020 15:00;10;2;1,8;2,3;4,1;0;0,38;27
02-04-2020 16:00;8;2;1,8;4,3;6,1;0;0,44;25
02-04-2020 17:00;8;2;5,3;11,5;16,8;0;0,57;20,7
02-04-2020 18:00;25;13;4,3;13,3;17,6;0;0,59;17,6
02-04-2020 19:00;27;15;3,2;14,4;17,6;0;0,57;15,1
02-04-2020 20:00;24;11;3,2;15,2;18,4;0;0,57;14,7
02-04-2020 21:00;20;15;4,2;18,3;22,4;0;0,6;13,9
02-04-2020 22:00;27;18;0,9;7,3;8,1;0;0,45;19,9
02-04-2020 23:00;21;12;0,7;4,6;5,3;0;0,42;20,6
02-04-2020 24:00;8;8;0,6;2,7;3,3;0;0,4;22,8
03-04-2020 01:00;10;8;0,4;1,9;2,3;0;0,4;24
03-04-2020 02:00;12;5;0,7;2,6;3,3;0;0,42;25,3
03-04-2020 03:00;12;6;0,9;4,7;5,7;0;0,44;19,4
03-04-2020 04:00;21;16;1;9,3;10,2;0;0,48;14,8
03-04-2020 05:00;25;13;0,6;5,1;5,8;0;0,43;23,2
03-04-2020 06:00;18;18;2,4;15,5;17,9;0;0,53;15
03-04-2020 07:00;35;15;26,7;26,4;53,2;0;0,95;5,9
03-04-2020 08:00;49;29;4,3;6,2;10,5;0;0,5;23,8
03-04-2020 09:00;32;20;2,6;3,9;6,4;0;0;24,3
03-04-2020 10:00;26;12;1,4;2,9;4,3;0;0,47;0
03-04-2020 11:00;12;0;0,8;1,7;2,5;0;0,42;0
03-04-2020 12:00;12;0;1,2;2;3,2;0;0,41;0
03-04-2020 13:00;0;9;1,4;2,3;3,7;0;0,4;0
03-04-2020 14:00;0;15;1,3;2,8;4,1;0;0,37;0
03-04-2020 15:00;0;12;1,2;2,2;3,3;0;0,35;0
