Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion;BC ug/m3
6/11/2024 0:00;30;23;33.2;31;64.2;0;1.1;0.8;0;0;0;0;0;0;0;
6/11/2024 1:00;24;19;18.7;24.9;43.7;0;0.56;1.1;0;0;0;0;0;0;0;
6/11/2024 2:00;15;15;4.8;22.1;26.9;0;0.3;2.6;0;0;0;0;0;0;0.1;
6/11/2024 3:00;20;11;10.1;20.8;30.9;0;0.32;1;0;0;0;0;0;0;0.1;
6/11/2024 4:00;10;10;7;10.3;17.3;0;0.2;2.2;0;0;0;0;0;0;0;
6/11/2024 5:00;9;9;5.3;5.6;10.9;0;0.1;3.3;0;0;0;0;0;0;0;
6/11/2024 6:00;13;13;15.1;7.3;22.5;0;0.31;2;0;0;0;0;0;0;0;
6/11/2024 7:00;21;9;29.1;8;37.1;0;0.62;2.1;0;0;0;0;0;0;0;
6/11/2024 8:00;24;8;34.9;13.8;48.7;0;0.84;3.8;0;0;0;0;0;0;0;
6/11/2024 9:00;30;14;35.9;23.3;59.3;0;0.94;8.9;0;0;0;0;0;0;0;
6/11/2024 10:00;50;26;39.4;41.5;80.9;0;1.25;11;0;0;0;0;0;0;0;
6/11/2024 11:00;38;27;17.9;28.8;46.7;0;0.73;23.4;0;0;0;0;0;0;0;
6/11/2024 12:00;43;26;11.6;25.3;36.8;0;0.55;34.5;0;0;0;0;0;0;0;
6/11/2024 13:00;57;29;8.9;23.7;32.6;0;0.42;38.7;0;0;0;0;0;0;0;
6/11/2024 14:00;51;31;5.2;21.9;27.1;0;0.44;36.5;0;0;0;0;0;0;0.1;
6/11/2024 15:00;47;27;5;27.2;32.2;0;0.51;27.6;0;0;0;0;0;0;1;
6/11/2024 16:00;46;35;17.8;35.5;53.3;0;0.84;8.6;0;0;0;0;0;0;0.7;
6/11/2024 17:00;38;24;18.2;29.8;48.1;0;0.84;7;0;0;0;0;0;0;5;
6/11/2024 18:00;14;14;27.1;31.9;59;0;1.06;6.3;0;0;0;0;0;0;0.9;
6/11/2024 19:00;12;12;40.2;34.2;74.4;0;1.45;1.6;0;0;0;0;0;0;0;
6/11/2024 20:00;12;9;19.5;24.4;43.8;0;0.82;3.5;0;0;0;0;0;0;0;
6/11/2024 21:00;18;10;16.8;17.6;34.4;0;0.55;4.5;0;0;0;0;0;0;0;
6/11/2024 22:00;15;7;19.7;15.7;35.4;0;0.53;4.8;0;0;0;0;0;0;0;
6/11/2024 23:00;17;10;19.5;14.4;33.9;0;0.6;2.4;0;0;0;0;0;0;0;
7/11/2024 0:00;25;9;15.9;14.7;30.6;0;0.49;1.4;0;0;0;0;0;0;0;
7/11/2024 1:00;21;15;13.1;16.6;29.7;0;0.71;0.8;0;0;0;0;0;0;0;
7/11/2024 2:00;27;17;17.6;18.9;36.4;0;0.89;0.7;0;0;0;0;0;0;0;
7/11/2024 3:00;24;14;7.6;12.2;19.9;0;0.53;1.6;0;0;0;0;0;0;0;
7/11/2024 4:00;30;13;13.9;17.3;31.2;0;0.66;0.8;0;0;0;0;0;0;0;
7/11/2024 5:00;17;12;9.4;11.1;20.5;0;0.44;1.9;0;0;0;0;0;0;0;
7/11/2024 6:00;27;11;21.7;10.3;32;0;0.63;1.4;0;0;0;0;0;0;0;
7/11/2024 7:00;38;21;52.6;13.7;66.3;0;1.35;1.2;0;0;0;0;0;0;0;
7/11/2024 8:00;67;34;110.7;27.2;137.9;0;2.31;1.5;0;0;0;0;0;0;0;
7/11/2024 9:00;85;42;72.9;38;110.9;0;1.8;4.9;0;0;0;0;0;0;0;
7/11/2024 10:00;71;31;39;40.5;79.5;0;1.39;15.3;0;0;0;0;0;0;0;
7/11/2024 11:00;55;29;18.1;35.4;53.5;0;0.98;28.8;0;0;0;0;0;0;0;
7/11/2024 12:00;49;32;11.5;33.1;44.6;0;0.85;40;0;0;0;0;0;0;0;
7/11/2024 13:00;53;29;8.1;27.7;35.8;0;0.71;43.8;0;0;0;0;0;0;0;
7/11/2024 14:00;50;16;6.3;18.3;24.6;0;0.55;42.3;0;0;0;0;0;0;0;
7/11/2024 15:00;36;18;6.8;16.8;23.7;0;0.52;32.1;0;0;0;0;0;0;0;
7/11/2024 16:00;39;18;7.2;23.6;30.8;0;0.63;19.2;0;0;0;0;0;0;0;
7/11/2024 17:00;31;17;8.5;26.8;35.3;0;0.77;13.9;0;0;0;0;0;0;0;
7/11/2024 18:00;24;15;6.2;21.8;27.9;0;0.79;17.8;0;0;0;0;0;0;0.1;
7/11/2024 19:00;18;10;8.3;19.6;27.9;0;0.74;13.2;0;0;0;0;0;0;0;
7/11/2024 20:00;26;12;22.4;22.1;44.5;0;0.91;7.5;0;0;0;0;0;0;0;
7/11/2024 21:00;29;15;33.4;24.8;58.2;0;1.14;1.1;0;0;0;0;0;0;0;
7/11/2024 22:00;23;14;28.8;21;49.9;0;1.15;1.1;0;0;0;0;0;0;0;
7/11/2024 23:00;26;13;32.2;20;52.2;0;1.14;0.7;0;0;0;0;0;0;0;
8/11/2024 0:00;29;15;31.8;23.4;55.2;0;1.2;0.7;0;0;0;0;0;0;0;
8/11/2024 1:00;20;7;16.7;19.6;36.3;0;0.81;0.7;0;0;0;0;0;0;0;
8/11/2024 2:00;17;7;9.1;17.5;26.5;0;0.58;1.4;0;0;0;0;0;0;0;
8/11/2024 3:00;8;8;5;9.4;14.4;0;0.31;4.9;0;0;0;0;0;0;0;
8/11/2024 4:00;10;10;6.6;9.2;15.9;0;0.24;4;0;0;0;0;0;0;0;
8/11/2024 5:00;8;6;6.6;7.4;14;0;0.2;3.4;0;0;0;0;0;0;0;
8/11/2024 6:00;17;8;37.1;12.5;49.6;0;0.67;1.5;0;0;0;0;0;0;0;
8/11/2024 7:00;48;22;87.3;21.7;109;0;1.32;1.1;0;0;0;0;0;0;0;
8/11/2024 8:00;57;27;121.3;29.4;150.7;0;2.09;1.3;0;0;0;0;0;0;0;
8/11/2024 9:00;69;35;125.6;42.3;167.9;0;2.35;1.8;0;0;0;0;0;0;0.5;
8/11/2024 10:00;72;41;117.7;48.6;166.3;0;2.4;2.1;0;0;0;0;0;0;0;
8/11/2024 11:00;79;44;106.1;64.9;171;0;2.66;3.5;0;0;0;0;0;0;0;
8/11/2024 12:00;62;41;54;57.8;111.8;0;1.72;7;0;0;0;0;0;0;0;
8/11/2024 13:00;57;30;35;49.1;84.1;0;1.34;11.1;0;0;0;0;0;0;0.4;
8/11/2024 14:00;34;31;20.6;39.4;60;0;1.02;27.6;0;0;0;0;0;0;0;
8/11/2024 15:00;45;29;11.5;42.3;53.8;0;0.89;28.6;0;0;0;0;0;0;0;
8/11/2024 16:00;44;18;20;42.3;62.3;0;0.88;10.9;0;0;0;0;0;0;0;
8/11/2024 17:00;45;20;22.5;40.1;62.5;0;0.84;6.1;0;0;0;0;0;0;0;
8/11/2024 18:00;21;15;22.8;34;56.8;0;0.99;5.2;0;0;0;0;0;0;2;
8/11/2024 19:00;23;14;21.4;31.2;52.6;0;0.97;3;0;0;0;0;0;0;0.1;
8/11/2024 20:00;10;10;27.2;30.4;57.7;0;0.87;2.6;0;0;0;0;0;0;0;
8/11/2024 21:00;20;11;23.2;26;49.3;0;0.87;1.5;0;0;0;0;0;0;0;
8/11/2024 22:00;24;8;23.3;25.5;48.8;0;0.93;1.1;0;0;0;0;0;0;0;
8/11/2024 23:00;16;12;25;24.8;49.9;0;0.91;0.7;0;0;0;0;0;0;0;
9/11/2024 0:00;18;10;27;23.5;50.4;0;0.8;0.7;0;0;0;0;0;0;0;
9/11/2024 1:00;24;10;18.4;20.3;38.7;0;0.72;0.7;0;0;0;0;0;0;0;
9/11/2024 2:00;19;9;14.2;14.9;29.1;0;0.52;1.1;0;0;0;0;0;0;0;
9/11/2024 3:00;22;13;13.6;14.4;28;0;0.45;1.6;0;0;0;0;0;0;0;
9/11/2024 4:00;8;8;7.3;8.8;16.1;0;0.26;3.3;0;0;0;0;0;0;0.1;
9/11/2024 5:00;0;8;7.8;13.5;21.2;0;0.27;4;0;0;0;0;0;0;0.3;
9/11/2024 6:00;6;6;5.6;10.1;15.7;0;0.22;7.1;0;0;0;0;0;0;0.1;
9/11/2024 7:00;11;7;14.8;10.5;25.3;0;0.38;5.5;0;0;0;0;0;0;0;
9/11/2024 8:00;9;9;23.5;14.8;38.3;0;0.66;5.3;0;0;0;0;0;0;0;
9/11/2024 9:00;13;4;9.2;9.9;19.1;0;0.27;14.2;0;0;0;0;0;0;0;
9/11/2024 10:00;9;1;9.2;9.5;18.8;0;0.25;21.2;0;0;0;0;0;0;0;
9/11/2024 11:00;13;12;12.5;17.3;29.8;0;0.48;28.8;0;0;0;0;0;0;0;
9/11/2024 12:00;20;12;9.3;19.1;28.4;0;0.49;40.7;0;0;0;0;0;0;0;
9/11/2024 13:00;24;15;6.1;19.7;25.8;0;0.47;48.9;0;0;0;0;0;0;0;
9/11/2024 14:00;26;13;6.5;17;23.5;0;0.44;38.8;0;0;0;0;0;0;0;
9/11/2024 15:00;37;17;6.2;14.9;21.1;0;0.47;29.2;0;0;0;0;0;0;0;
9/11/2024 16:00;23;16;4.7;16.8;21.5;0;0.46;18.5;0;0;0;0;0;0;0.9;
9/11/2024 17:00;18;11;5.5;12.6;18.1;0;0.36;14.9;0;0;0;0;0;0;12.8;
9/11/2024 18:00;15;7;9.6;18.9;28.5;0;0.47;7.3;0;0;0;0;0;0;4.6;
9/11/2024 19:00;7;7;14.6;20.2;34.8;0;0.59;5.4;0;0;0;0;0;0;0.2;
9/11/2024 20:00;9;6;13.7;16.6;30.4;0;0.51;2.7;0;0;0;0;0;0;0.1;
9/11/2024 21:00;10;10;7.9;10;17.9;0;0.29;5.3;0;0;0;0;0;0;0;
9/11/2024 22:00;7;6;11.7;10.9;22.5;0;0.33;3.6;0;0;0;0;0;0;0;
9/11/2024 23:00;8;2;8.1;8.8;16.9;0;0.28;3.8;0;0;0;0;0;0;0;
10/11/2024 0:00;17;7;9.8;9.3;19.1;0;0.34;2.4;0;0;0;0;0;0;0;
10/11/2024 1:00;16;7;9.5;9;18.5;0;0.41;2;0;0;0;0;0;0;0;
10/11/2024 2:00;11;4;9.5;8.8;18.3;0;0.43;2.1;0;0;0;0;0;0;0;
10/11/2024 3:00;12;6;11.9;10.9;22.8;0;0.5;1;0;0;0;0;0;0;1.5;
10/11/2024 4:00;0;18;17.7;18.5;36.2;0;0.57;0.8;0;0;0;0;0;0;2;
10/11/2024 5:00;14;12;6.1;17.3;23.3;0;0.36;2.5;0;0;0;0;0;0;15.1;
10/11/2024 6:00;0;15;5.7;17.8;23.5;0;0.34;3.6;0;0;0;0;0;0;3;
10/11/2024 7:00;11;11;7.2;19.9;27.1;0;0.38;5.4;0;0;0;0;0;0;0.3;
10/11/2024 8:00;16;13;16.9;21.5;38.3;0;0.53;4.7;0;0;0;0;0;0;0.4;
10/11/2024 9:00;11;9;12.9;18.2;31.1;0;0.47;7.4;0;0;0;0;0;0;0.8;
10/11/2024 10:00;10;10;6.3;13;19.3;0;0.37;10.5;0;0;0;0;0;0;1.7;
10/11/2024 11:00;13;9;4;6.5;10.5;0;0.28;17.7;0;0;0;0;0;0;0.8;
10/11/2024 12:00;12;9;6.9;11.5;18.3;0;0.39;19.6;0;0;0;0;0;0;0;
10/11/2024 13:00;12;10;7.9;15.3;23.1;0;0.52;18.5;0;0;0;0;0;0;0.7;
10/11/2024 14:00;19;12;10.6;16.8;27.4;0;0.6;21.5;0;0;0;0;0;0;0;
10/11/2024 15:00;7;7;8.2;14.7;22.9;0;0.51;19.3;0;0;0;0;0;0;0.4;
10/11/2024 16:00;12;12;7;17.7;24.7;0;0.55;16;0;0;0;0;0;0;3.4;
10/11/2024 17:00;16;16;14.4;29.9;44.3;0;0.86;7.9;0;0;0;0;0;0;0.1;
10/11/2024 18:00;0;20;5.2;24.7;29.9;0;0.66;13.6;0;0;0;0;0;0;0;
10/11/2024 19:00;17;10;9.7;24.4;34.1;0;0.74;7.8;0;0;0;0;0;0;0;
10/11/2024 20:00;15;15;12.7;18.8;31.5;0;0.63;4.1;0;0;0;0;0;0;0.2;
10/11/2024 21:00;20;18;27.9;21.4;49.2;0;0.94;2.5;0;0;0;0;0;0;0;
10/11/2024 22:00;19;5;17.6;16.8;34.4;0;0.72;1.5;0;0;0;0;0;0;0;
10/11/2024 23:00;16;7;10.6;13.7;24.3;0;0.57;1.6;0;0;0;0;0;0;0;
11/11/2024 0:00;17;6;7.6;15.2;22.8;0;0.56;1.3;0;0;0;0;0;0;0;
11/11/2024 1:00;21;9;15.4;20.1;35.5;0;0.68;0.9;0;0;0;0;0;0;0;
11/11/2024 2:00;21;9;9.9;16.7;26.5;0;0.62;0.6;0;0;0;0;0;0;0;
11/11/2024 3:00;20;8;9.2;14.5;23.7;0;0.63;0.8;0;0;0;0;0;0;0;
11/11/2024 4:00;22;10;5;13.1;18.1;0;0.55;1.4;0;0;0;0;0;0;0;
11/11/2024 5:00;18;16;1.9;10.3;12.1;0;0.41;3.5;0;0;0;0;0;0;0;
11/11/2024 6:00;11;10;6.8;10.4;17.1;0;0.57;2.7;0;0;0;0;0;0;0;
11/11/2024 7:00;15;7;10.5;8.9;19.4;0;0.52;3.3;0;0;0;0;0;0;0;
11/11/2024 8:00;32;20;14;11.1;25.2;0;0.66;6.6;0;0;0;0;0;0;0;
11/11/2024 9:00;45;36;22.7;26.2;48.9;0;0.79;7.7;0;0;0;0;0;0;0;
11/11/2024 10:00;52;35;16;26;42;0;0.64;10.5;0;0;0;0;0;0;0;
11/11/2024 11:00;41;29;9.3;18.7;28;0;0.54;22.6;0;0;0;0;0;0;0;
11/11/2024 12:00;37;26;3.6;15.3;19;0;0.46;34.6;0;0;0;0;0;0;0;
11/11/2024 13:00;35;24;3.8;18.4;22.2;0;0.51;29;0;0;0;0;0;0;4.2;
11/11/2024 14:00;15;15;2.8;17.8;20.6;0;0.47;21.4;0;0;0;0;0;0;7.8;
11/11/2024 15:00;31;17;9.4;23.1;32.5;0;0.68;20.4;0;0;0;0;0;0;0;
11/11/2024 16:00;18;15;6.8;18.5;25.2;0;0.56;26.2;0;0;0;0;0;0;0;
11/11/2024 17:00;16;16;8;28.5;36.5;0;0.81;18.7;0;0;0;0;0;0;0;
11/11/2024 18:00;25;10;12.8;22.3;35.1;0;0.86;4.6;0;0;0;0;0;0;0;
11/11/2024 19:00;20;8;12.9;14.3;27.2;0;0.72;5.1;0;0;0;0;0;0;0;
11/11/2024 20:00;17;10;8.2;14.2;22.3;0;0.57;5.3;0;0;0;0;0;0;0;
11/11/2024 21:00;21;8;8.4;10.5;18.9;0;0.52;4.6;0;0;0;0;0;0;0;
11/11/2024 22:00;13;7;9.9;10.5;20.4;0;0.5;4.5;0;0;0;0;0;0;0;
11/11/2024 23:00;14;9;7.8;9.6;17.4;0;0.45;4.3;0;0;0;0;0;0;0;
12/11/2024 0:00;12;9;4.3;7.8;12;0;0.36;4.9;0;0;0;0;0;0;0;
12/11/2024 1:00;12;12;4.8;11;15.8;0;0.54;2.4;0;0;0;0;0;0;0;
12/11/2024 2:00;46;26;29.2;23.5;52.7;0;0.91;0.9;0;0;0;0;0;0;0;
12/11/2024 3:00;15;15;11.7;23.4;35.1;0;0.6;0.9;0;0;0;0;0;0;0;
12/11/2024 4:00;27;17;6.7;22.4;29.2;0;0.52;1;0;0;0;0;0;0;0;
12/11/2024 5:00;20;9;5.2;18.4;23.7;0;0.45;4;0;0;0;0;0;0;0;
12/11/2024 6:00;33;16;25.1;16.3;41.3;0;0.81;1.4;0;0;0;0;0;0;0;
12/11/2024 7:00;44;26;59.3;19.5;78.8;0;1.32;1;0;0;0;0;0;0;0;
12/11/2024 8:00;73;38;78.6;32.1;110.7;0;1.81;1.5;0;0;0;0;0;0;0;
12/11/2024 9:00;82;43;82.7;39.3;122.1;0;2.11;2.5;0;0;0;0;0;0;0;
12/11/2024 10:00;79;46;59.2;43.5;102.6;0;1.74;4.7;0;0;0;0;0;0;0;
12/11/2024 11:00;84;55;49.2;49.4;98.6;0;1.72;6.7;0;0;0;0;0;0;0;
12/11/2024 12:00;89;49;39.6;53.2;92.8;0;1.73;15.7;0;0;0;0;0;0;0;
12/11/2024 13:00;50;35;13.1;35.3;48.4;0;1.04;26.2;0;0;0;0;0;0;0;
12/11/2024 14:00;20;17;5.4;23.6;28.9;0;0.64;18.8;0;0;0;0;0;0;27.6;
12/11/2024 15:00;17;13;14.7;23.8;38.5;0;0.77;13.2;0;0;0;0;0;0;0.8;
12/11/2024 16:00;19;19;24.2;29.9;54.1;0;1.13;9.5;0;0;0;0;0;0;0.1;
12/11/2024 17:00;20;20;29.3;32.7;61.9;0;1.46;5.9;0;0;0;0;0;0;0.1;
12/11/2024 18:00;33;26;37.4;32.9;70.3;0;1.77;1.5;0;0;0;0;0;0;0.2;
12/11/2024 19:00;19;14;17.6;27.1;44.6;0;1.01;5;0;0;0;0;0;0;14.5;
12/11/2024 20:00;20;10;28.6;27.3;55.9;0;1.2;2.6;0;0;0;0;0;0;3.8;
12/11/2024 21:00;25;13;49.2;30.9;80.1;0;1.39;0.6;0;0;0;0;0;0;0.1;
12/11/2024 22:00;19;15;42.2;27.7;69.9;0;1.33;0.7;0;0;0;0;0;0;0;
12/11/2024 23:00;17;11;18.5;21;39.5;0;0.8;2.3;0;0;0;0;0;0;0;
13/11/2024 0:00;23;8;17.7;30.2;47.9;0;0.84;1.3;0;0;0;0;0;0;0;
13/11/2024 1:00;24;9;20;29.1;49.1;0;0.73;0.7;0;0;0;0;0;0;0;
13/11/2024 2:00;10;6;5.6;18.9;24.5;0;0.49;1.8;0;0;0;0;0;0;0;
13/11/2024 3:00;9;9;4.5;14.4;18.9;0;0.35;2.3;0;0;0;0;0;0;0;
13/11/2024 4:00;10;9;3.1;13.9;16.9;0;0.33;3.7;0;0;0;0;0;0;0;
13/11/2024 5:00;15;7;6.4;11.4;17.8;0;0.35;3.5;0;0;0;0;0;0;0;
13/11/2024 6:00;17;6;24.2;11;35.2;0;0.6;2.1;0;0;0;0;0;0;0;
13/11/2024 7:00;32;18;53.6;18.9;72.5;0;1.25;1.1;0;0;0;0;0;0;0;
13/11/2024 8:00;53;25;51.3;28.5;79.8;0;1.41;3;0;0;0;0;0;0;0;
13/11/2024 9:00;48;25;40.1;28.4;68.5;0;1.28;7.8;0;0;0;0;0;0;0;
13/11/2024 10:00;67;33;0;0;0;0;1.39;7.1;0;0;0;0;0;0;0;
13/11/2024 11:00;0;0;0;0;0;0;0.93;17;0;0;0;0;0;0;0.1;
13/11/2024 12:00;50;21;0;0;0;0;0;0;0;0;0;0;0;0;0;
13/11/2024 13:00;41;14;9;24;33;0;0.89;0;0;0;0;0;0;0;0;
13/11/2024 14:00;36;14;8.5;18.3;26.8;0;0.82;28.7;0;0;0;0;0;0;0;
13/11/2024 15:00;23;11;13.5;24.3;37.8;0;0.98;16.3;0;0;0;0;0;0;0;
13/11/2024 16:00;29;17;16.5;27.5;44;0;1.05;9.8;0;0;0;0;0;0;0;
13/11/2024 17:00;32;9;17.6;28.1;45.7;0;1.11;6.9;0;0;0;0;0;0;0;
13/11/2024 18:00;30;10;23.9;28.8;52.8;0;1.25;3.9;0;0;0;0;0;0;0;
13/11/2024 19:00;19;11;23.5;29.9;53.4;0;1.22;2.1;0;0;0;0;0;0;0;
13/11/2024 20:00;22;10;19;27.7;46.7;0;1.06;4.2;0;0;0;0;0;0;0;
13/11/2024 21:00;25;11;17.1;27;44.1;0;1;2.7;0;0;0;0;0;0;0;
13/11/2024 22:00;21;9;16.3;25;41.3;0;0.99;2.1;0;0;0;0;0;0;0.1;
13/11/2024 23:00;22;6;25.2;21.8;47;0;1.15;0.7;0;0;0;0;0;0;0.2;
14/11/2024 0:00;26;14;22.1;21.2;43.2;0;1.05;0.8;0;0;0;0;0;0;0;
14/11/2024 1:00;19;8;13.7;18.8;32.5;0;0.96;0.7;0;0;0;0;0;0;0;
14/11/2024 2:00;19;11;11.2;18.6;29.7;0;0.85;1.4;0;0;0;0;0;0;0;
14/11/2024 3:00;13;8;5.3;15.5;20.8;0;0.7;2.4;0;0;0;0;0;0;0;
14/11/2024 4:00;19;13;3.6;15.4;19;0;0.63;4.2;0;0;0;0;0;0;0;
14/11/2024 5:00;12;7;3.8;15.2;18.9;0;0.58;4.6;0;0;0;0;0;0;0;
14/11/2024 6:00;23;7;18.1;15.8;33.9;0;0.81;3;0;0;0;0;0;0;0;
14/11/2024 7:00;33;20;48.7;16.3;65;0;1.44;1.2;0;0;0;0;0;0;0;
14/11/2024 8:00;60;22;85;29.5;114.6;0;1.99;2.1;0;0;0;0;0;0;0;
14/11/2024 9:00;62;27;82.6;43.3;125.9;0;2.14;3.5;0;0;0;0;0;0;0;
14/11/2024 10:00;40;23;32.7;27;59.7;0;1.27;13.3;0;0;0;0;0;0;0;
14/11/2024 11:00;18;6;11.3;17;28.3;0;0.81;20.5;0;0;0;0;0;0;0;
14/11/2024 12:00;31;18;20.9;25.8;46.7;0;1.06;9.7;0;0;0;0;0;0;0;
14/11/2024 13:00;64;27;16.4;25.7;42.2;0;1.05;12.8;0;0;0;0;0;0;0;
14/11/2024 14:00;60;23;15.3;30.4;45.7;0;1.08;12.9;0;0;0;0;0;0;0.1;
14/11/2024 15:00;32;24;17.3;27.9;45.3;0;1.06;7.1;0;0;0;0;0;0;14;
14/11/2024 16:00;20;19;25.4;30.8;56.2;0;1.28;2.9;0;0;0;0;0;0;6.2;
14/11/2024 17:00;16;16;24.8;29.4;54.2;0;1.24;2.9;0;0;0;0;0;0;8.6;
14/11/2024 18:00;15;14;42.8;28.8;71.6;0;1.7;0.9;0;0;0;0;0;0;2.4;
14/11/2024 19:00;12;12;35.4;22.7;58.1;0;1.42;1.7;0;0;0;0;0;0;1.2;
14/11/2024 20:00;7;7;11.4;16.4;27.8;0;0.76;7.5;0;0;0;0;0;0;0.9;
14/11/2024 21:00;11;3;14;18.7;32.7;0;0.8;5.7;0;0;0;0;0;0;0.9;
14/11/2024 22:00;10;3;9.3;14.5;23.8;0;0.69;9.1;0;0;0;0;0;0;0.3;
14/11/2024 23:00;8;3;12.1;16.1;28.2;0;0.75;5.8;0;0;0;0;0;0;0;
15/11/2024 0:00;4;1;11;16.7;27.7;0;0.75;3.2;0;0;0;0;0;0;0;
15/11/2024 1:00;6;4;4.9;12.3;17.2;0;0.63;4;0;0;0;0;0;0;0;
15/11/2024 2:00;9;4;5;13.4;18.4;0;0.7;2.4;0;0;0;0;0;0;0;
15/11/2024 3:00;11;5;6.6;13.8;20.4;0;0.72;2.4;0;0;0;0;0;0;0;
15/11/2024 4:00;9;7;7.1;13.5;20.6;0;0.7;1.9;0;0;0;0;0;0;0;
15/11/2024 5:00;11;9;10.2;13.3;23.5;0;0.74;1.4;0;0;0;0;0;0;0;
15/11/2024 6:00;12;11;26.9;14.1;41;0;0.95;1.5;0;0;0;0;0;0;0;
15/11/2024 7:00;20;12;38.6;18.3;56.9;0;1.32;1;0;0;0;0;0;0;0;
15/11/2024 8:00;31;17;59;20;79;0;1.77;1.6;0;0;0;0;0;0;0;
15/11/2024 9:00;20;13;29.2;24.1;53.3;0;1.22;10.9;0;0;0;0;0;0;0;
15/11/2024 10:00;27;12;22;25.8;47.7;0;1.15;19.3;0;0;0;0;0;0;0;
15/11/2024 11:00;29;15;13.7;26.3;40.1;0;1.08;23.6;0;0;0;0;0;0;0;
15/11/2024 12:00;30;17;13.8;31.9;45.7;0;1.18;12.9;0;0;0;0;0;0;0.4;
15/11/2024 13:00;40;30;28.1;43.2;71.4;0;1.65;7.2;0;0;0;0;0;0;0;
15/11/2024 14:00;43;34;22.3;39.8;62.1;0;1.48;17.8;0;0;0;0;0;0;0;
15/11/2024 15:00;43;24;18.4;39.2;57.6;0;1.31;7.6;0;0;0;0;0;0;1.6;
15/11/2024 16:00;28;25;21.2;37;58.2;0;1.36;6.4;0;0;0;0;0;0;0;
15/11/2024 17:00;37;27;22.8;38.4;61.1;0;1.45;5.5;0;0;0;0;0;0;0;
15/11/2024 18:00;41;20;39.8;37.9;77.7;0;1.87;0;0;0;0;0;0;0;1.4;
15/11/2024 19:00;35;27;57.7;32.8;90.5;0;2.26;0;0;0;0;0;0;0;0.4;
15/11/2024 20:00;14;14;57.6;30;87.6;0;1.65;0;0;0;0;0;0;0;0;
15/11/2024 21:00;24;12;36.5;18.3;54.8;0;1.27;0;0;0;0;0;0;0;0;
15/11/2024 22:00;21;14;43;15.9;58.9;0;1.35;0;0;0;0;0;0;0;0;
15/11/2024 23:00;30;19;57.2;18.2;75.4;0;1.51;0;0;0;0;0;0;0;0.1;
16/11/2024 0:00;46;21;47.1;16.5;63.5;0;1.1;0;0;0;0;0;0;0;1.7;
16/11/2024 1:00;20;15;31.4;20;51.4;0;1.13;0;0;0;0;0;0;0;0.1;
16/11/2024 2:00;25;13;31.6;19.2;50.8;0;1.01;0;0;0;0;0;0;0;0.2;
16/11/2024 3:00;13;10;14.4;17.4;31.8;0;0.68;0;0;0;0;0;0;0;0;
16/11/2024 4:00;12;8;15.2;17.1;32.3;0;0.73;0;0;0;0;0;0;0;0.2;
16/11/2024 5:00;12;7;17.6;17.7;35.2;0;0.68;0;0;0;0;0;0;0;0;
16/11/2024 6:00;14;6;18.3;13.5;31.8;0;0.73;0;0;0;0;0;0;0;0;
16/11/2024 7:00;22;8;35;12.9;48;0;1.18;0;0;0;0;0;0;0;0;
16/11/2024 8:00;15;10;49.3;19.9;69.2;0;1.44;0.3;0;0;0;0;0;0;0;
16/11/2024 9:00;28;13;47.8;28.3;76.1;0;1.49;3.6;0;0;0;0;0;0;0;
16/11/2024 10:00;11;8;10.1;11.7;21.8;0;0.71;16.6;0;0;0;0;0;0;0;
16/11/2024 11:00;10;2;4.3;4.5;8.7;0;0.5;20.6;0;0;0;0;0;0;0;
16/11/2024 12:00;12;0;5.5;5.9;11.4;0;0.58;18.3;0;0;0;0;0;0;0;
16/11/2024 13:00;13;1;6.7;6.8;13.5;0;0.62;17.2;0;0;0;0;0;0;0;
16/11/2024 14:00;9;4;5.8;6.2;12;0;0.59;18.1;0;0;0;0;0;0;0;
16/11/2024 15:00;9;9;4.8;5.4;10.2;0;0.57;20.5;0;0;0;0;0;0;0;
16/11/2024 16:00;22;9;8.1;19.1;27.2;0;0.88;16.8;0;0;0;0;0;0;0;
16/11/2024 17:00;54;22;10.4;32.9;43.3;0;1.17;14.4;0;0;0;0;0;0;0;
16/11/2024 18:00;36;24;7.8;32.5;40.3;0;1.11;7.5;0;0;0;0;0;0;0;
16/11/2024 19:00;24;19;7.3;27;34.3;0;1.04;8.8;0;0;0;0;0;0;9.9;
16/11/2024 20:00;11;8;15.6;27.4;43;0;1.05;0.3;0;0;0;0;0;0;0.3;
16/11/2024 21:00;19;9;30.8;26.3;57.1;0;1.24;0;0;0;0;0;0;0;0;
16/11/2024 22:00;11;6;17.8;14.3;32.1;0;0.94;0;0;0;0;0;0;0;0;
16/11/2024 23:00;6;3;10.7;7.6;18.3;0;0.67;2.4;0;0;0;0;0;0;0;
17/11/2024 0:00;4;4;11.7;10.7;22.4;0;0.72;0.8;0;0;0;0;0;0;0;
17/11/2024 1:00;10;6;11.9;13.2;25.1;0;0.81;0;0;0;0;0;0;0;0.1;
17/11/2024 2:00;6;5;7.2;12.8;20;0;0.69;1.6;0;0;0;0;0;0;0;
17/11/2024 3:00;13;10;15.4;13.2;28.6;0;0.73;1;0;0;0;0;0;0;0;
17/11/2024 4:00;16;7;18.7;13.7;32.4;0;0.77;0;0;0;0;0;0;0;0;
17/11/2024 5:00;6;4;7.4;8;15.4;0;0.57;7.1;0;0;0;0;0;0;0;
